"species","Longitude","Latitude","gbifID"
"Osmunda regalis",-72.26194,41.88527,4955493906
"Osmunda regalis",-72.05472,41.40138,4955493913
"Osmunda regalis",-71.37055,41.81361,4955493922
"Osmundastrum cinnamomeum",-73.22638,41.33611,4955493964
"Osmundastrum cinnamomeum",-75.75611,41.17916,4955523925
"Osmunda regalis",-73.05361,41.86138,4955579055
"Osmunda regalis",-73.66027,41.03527,4955588968
"Osmundastrum cinnamomeum",-75.13,39.86972,4955600197
"Osmundastrum cinnamomeum",-70.80333,43.87861,4955617349
"Osmundastrum cinnamomeum",-72.09944,41.35583,4955643687
"Osmunda regalis",-71.00681,43.24535,4955643758
"Osmundastrum cinnamomeum",-70.7448,41.34319,4955664194
"Osmunda regalis",-71.6375,42.38138,4955674116
"Osmundastrum cinnamomeum",-71.97,42.13555,4955674122
"Osmundastrum cinnamomeum",-71.76,42.19388,4955678014
"Osmundastrum cinnamomeum",-72.1,42.43333,4955678015
"Osmundastrum cinnamomeum",-71.71277,42.29583,4955678017
"Osmundastrum cinnamomeum",-71.68555,42.20694,4955678020
"Osmundastrum cinnamomeum",-70.20055,43.56361,4955678023
"Osmundastrum cinnamomeum",-72.08333,42.26666,4955678026
"Osmundastrum cinnamomeum",-71.55,42.13333,4955678028
"Osmundastrum cinnamomeum",-71.75972,42.525,4955678029
"Osmundastrum cinnamomeum",-72.14111,42.23527,4955678031
"Osmundastrum cinnamomeum",-71.91055,42.54583,4955678032
"Osmunda regalis",-73.23694,41.47611,4955678048
"Osmunda regalis",-73.27194,41.17583,4955687652
"Osmundastrum cinnamomeum",-72.07833,41.35,4955687943
"Osmundastrum cinnamomeum",-70.8175,42.81861,4955688254
"Osmundastrum cinnamomeum",-72.03027,41.34583,4955489832
"Osmundastrum cinnamomeum",-72.12694,41.79166,4955489834
"Osmundastrum cinnamomeum",-73.2725,41.17583,4955489835
"Osmundastrum cinnamomeum",-73.30138,41.26583,4955489837
"Osmundastrum cinnamomeum",-73.55,41.13472,4955489839
"Osmundastrum cinnamomeum",-72.28888,41.91138,4955489851
"Osmundastrum cinnamomeum",-73.13027,41.20444,4955489854
"Osmundastrum cinnamomeum",-72.21333,41.79083,4955489857
"Osmundastrum cinnamomeum",-72.92416,41.31,4955489859
"Osmundastrum cinnamomeum",-73.05638,41.22222,4955489860
"Osmundastrum cinnamomeum",-72.07361,41.35,4955489862
"Osmundastrum cinnamomeum",-72.25,41.80833,4955489864
"Osmundastrum cinnamomeum",-73.39333,41.30444,4955489866
"Osmundastrum cinnamomeum",-73.29361,41.39833,4955489867
"Osmundastrum cinnamomeum",-73.20888,42.0025,4955489869
"Osmundastrum cinnamomeum",-73.21,41.56194,4955489870
"Osmundastrum cinnamomeum",-73.2375,41.47611,4955489872
"Osmundastrum cinnamomeum",-73.06027,41.22416,4955489873
"Osmundastrum cinnamomeum",-71.44694,41.77416,4955489875
"Osmundastrum cinnamomeum",-72.51666,42.36666,4955489890
"Osmundastrum cinnamomeum",-71.41666,41.7,4955489892
"Osmunda regalis",-72.65416,41.54833,4955489899
"Osmunda regalis",-72.61194,41.78222,4955489903
"Osmunda regalis",-73.42277,41.985,4955489914
"Osmunda regalis",-72.30638,41.88111,4955577061
"Osmunda regalis",-71.17083,42.32444,4955577172
"Todea barbara",-73.96388,40.66805,4955594775
"Osmundastrum cinnamomeum",-72.69597,41.40985,4955594860
"Osmundastrum cinnamomeum",-70.69833,43.89194,4955611358
"Osmunda regalis",-72.34166,41.47611,4955638430
"Osmundastrum cinnamomeum",-72.3025,41.88111,4955639280
"Osmunda regalis",-71.73478,41.63687,4955581175
"Osmundastrum cinnamomeum",-72.94777,41.59638,4955595853
"Osmundastrum cinnamomeum",-73.27194,41.17583,4955596221
"Osmundastrum cinnamomeum",-71.88638,41.60138,4955613982
"Osmunda regalis",-72.17416,42.01416,4955641160
"Osmundastrum cinnamomeum",-71.68227,41.67183,4955655631
"Osmunda regalis",-71.68555,42.20694,4955672125
"Osmundastrum cinnamomeum",-71.88333,42.45,4955672130
"Osmundastrum cinnamomeum",-72.0675,42.55555,4955672131
"Osmundastrum cinnamomeum",-71.91666,42.65,4955677025
"Osmundastrum cinnamomeum",-71.88333,42.45,4955677028
"Osmundastrum cinnamomeum",-71.99805,42.575,4955677031
"Osmundastrum cinnamomeum",-70.25888,43.79638,4955677034
"Osmundastrum cinnamomeum",-72.04527,42.35277,4955677036
"Osmundastrum cinnamomeum",-72.22111,42.45972,4955677037
"Osmundastrum cinnamomeum",-72.00611,42.47361,4955677039
"Osmundastrum cinnamomeum",-71.55222,42.10583,4955677040
"Osmundastrum cinnamomeum",-72.14111,42.23527,4955677042
"Osmundastrum cinnamomeum",-71.80777,42.27055,4955677043
"Osmunda regalis",-71.78277,42.56444,4955677056
"Osmunda regalis",-73.20472,41.16694,4955686776
"Osmundastrum cinnamomeum",-72.25361,41.80833,4955686951
"Osmundastrum cinnamomeum",-72.61583,41.76138,4955492827
"Osmundastrum cinnamomeum",-72.30361,41.31722,4955492828
"Osmundastrum cinnamomeum",-72.12694,41.79166,4955492830
"Osmundastrum cinnamomeum",-73.06027,41.22416,4955492831
"Osmundastrum cinnamomeum",-73.2725,41.17583,4955492833
"Osmundastrum cinnamomeum",-72.52472,41.77527,4955492847
"Osmundastrum cinnamomeum",-72.57027,41.83222,4955492850
"Osmundastrum cinnamomeum",-71.8775,41.33972,4955492852
"Osmundastrum cinnamomeum",-73.02694,41.66638,4955492853
"Osmundastrum cinnamomeum",-72.03027,41.34583,4955492855
"Osmundastrum cinnamomeum",-72.25,41.80833,4955492856
"Osmundastrum cinnamomeum",-72.57027,41.83222,4955492858
"Osmundastrum cinnamomeum",-72.92222,41.39777,4955492860
"Osmundastrum cinnamomeum",-73.2725,41.17583,4955492861
"Osmundastrum cinnamomeum",-73.34277,41.73638,4955492863
"Osmundastrum cinnamomeum",-73.11666,41.76666,4955492864
"Osmundastrum cinnamomeum",-72.12694,41.79166,4955492866
"Osmundastrum cinnamomeum",-72.38305,41.29388,4955492867
"Osmundastrum cinnamomeum",-73.2725,41.17583,4955492869
"Osmundastrum cinnamomeum",-72.67777,42.4,4955492872
"Osmundastrum cinnamomeum",-58.23574,48.96537,4955492889
"Osmundastrum cinnamomeum",-72.305,42.83666,4955492890
"Osmunda regalis",-72.61583,41.76138,4955492898
"Osmunda regalis",-72.25416,41.80916,4955492901
"Osmunda regalis",0.56666,51.7,4955492914
"Osmunda regalis",-69.31194,43.76638,4955492917
"Osmunda regalis",-73.47888,41.75472,4955549955
"Osmunda regalis",-72.54361,41.50888,4955578025
"Osmunda regalis",-71.17083,42.32444,4955578134
"Osmundastrum cinnamomeum",-72.31388,41.37416,4955626596
"Osmunda regalis",-72.35527,41.84111,4955590970
"Osmundastrum cinnamomeum",-69.96722,44.06083,4955675070
"Osmundastrum cinnamomeum",-71.64111,42.31944,4955675072
"Osmundastrum cinnamomeum",-71.72444,42.59444,4955675073
"Osmundastrum cinnamomeum",-73.05638,41.22222,4955679965
"Osmundastrum cinnamomeum",-71.85,42.2,4955679968
"Osmundastrum cinnamomeum",-71.92805,42.31111,4955679971
"Osmundastrum cinnamomeum",-71.80222,42.58333,4955679974
"Osmundastrum cinnamomeum",-70.80333,43.87861,4955679976
"Osmundastrum cinnamomeum",-71.76,42.19388,4955679977
"Osmundastrum cinnamomeum",-71.86611,42.13333,4955679979
"Osmundastrum cinnamomeum",-72.13277,42.58333,4955679980
"Osmundastrum cinnamomeum",-71.67305,42.45555,4955679982
"Osmundastrum cinnamomeum",-71.55222,42.10583,4955679983
"Osmundastrum cinnamomeum",-71.80777,42.27055,4955679985
"Osmunda regalis",-71.91666,42.65,4955680001
"Osmunda regalis",-72.05083,42.22916,4955680003
"Osmunda regalis",-71.68555,42.20694,4955680004
"Osmundastrum cinnamomeum",-72.25361,41.80833,4955688894
"Osmunda regalis",4.44469,51.48101,1983739187
"Osmunda regalis",5.88557,51.67431,1983606261
"Osmunda regalis",7,52.36234,1982432096
"Osmunda regalis",5.00187,51.66915,1983427455
"Osmunda regalis",5.56077,52.8662,1981867294
"Osmunda regalis",4.78552,51.65043,1983439041
"Osmunda regalis",5.28946,51.56545,1983853853
"Osmunda regalis",5.18536,52.14656,1982636799
"Osmunda regalis",5.92313,51.73956,1983584329
"Osmunda regalis",6.13339,52.15911,1982752063
"Osmunda regalis",5.48428,51.33039,1984010465
"Osmunda regalis",6.24789,52.32647,1982328045
"Osmunda regalis",5.92313,51.73956,1983583767
"Osmunda regalis",6.86394,52.18665,1982819793
"Osmunda regalis",4.80375,51.53802,1983803917
"Osmunda regalis",5.94788,51.25211,1984046483
"Osmunda regalis",6.7038,52.73259,1981964178
"Osmunda regalis",5.53957,51.44252,1983901834
"Osmunda regalis",6.36358,52.50308,1982142774
"Osmunda regalis",6.11285,52.07501,1982777990
"Osmunda regalis",5.27162,51.58425,1983849700
"Osmunda regalis",5.12749,51.55653,1983795774
"Osmunda regalis",6.62908,52.24655,1982796346
"Osmunda regalis",5.82683,51.44993,1983952857
"Osmunda regalis",6.44021,53.11095,1981778617
"Osmunda regalis",6.16263,51.90585,1983166807
"Osmunda regalis",6.23846,52.61697,1982055924
"Osmunda regalis",5.79504,51.6563,1983614510
"Osmunda regalis",6.17499,52.96421,1981761186
"Osmunda regalis",4.30031,51.53659,1983715738
"Osmunda regalis",5.35996,51.42465,1983909962
"Osmunda regalis",4.91218,52.42793,1982183298
"Osmunda regalis",5.95178,52.94766,1981759708
"Osmunda regalis",4.67588,51.97816,1982939250
"Osmunda regalis",5.64691,51.42313,1983927064
"Osmunda regalis",6.77396,52.21623,1982800553
"Osmunda regalis",6.09796,51.52239,1983945019
"Osmunda regalis",6.77001,52.12259,1982843748
"Osmunda regalis",6.06387,52.97471,1981755903
"Osmunda regalis",5.44894,51.36804,1983933976
"Osmunda regalis",5.41355,51.40568,1983912742
"Osmunda regalis",6.59077,52.20026,1982812610
"Osmunda regalis",5.97416,51.60793,1983627894
"Osmunda regalis",6.16263,51.90585,1983166559
"Osmunda regalis",4.83969,51.55678,1983785619
"Osmunda regalis",6.64429,53.08943,1981781749
"Osmunda regalis",4.37275,51.49009,1983736189
"Osmunda regalis",4.67776,51.56597,1983774263
"Osmunda regalis",6.30667,52.44757,1982264486
"Osmunda regalis",5.89502,52.90132,1981879323
"Osmunda regalis",6.58808,53.08086,1981780100
"Osmunda regalis",6.20189,52.00847,1983108286
"Osmunda regalis",6.56595,52.50977,1982148798
"Osmunda regalis",6.33145,52.64398,1982046726
"Osmunda regalis",6.1589,53.04867,1981748875
"Osmunda regalis",6.65521,51.98381,1983225098
"Osmunda regalis",6.68659,53.21057,1981682708
"Osmunda regalis",5.43147,51.4056,1983914030
"Osmunda regalis",5.55697,51.40495,1983926468
"Osmunda regalis",5.54225,52.8663,1981866510
"Osmunda regalis",5.52241,51.49883,1983878953
"Osmunda regalis",6.57324,52.21925,1982797576
"Osmunda regalis",6.80473,52.92775,1981817264
"Osmunda regalis",5.92121,51.65526,1983617080
"Osmunda regalis",6.43639,51.95878,1983221262
"Osmunda regalis",5.57673,51.52663,1983868278
"Osmunda regalis",5.47643,52.108,1982668120
"Osmunda regalis",5.92313,51.73956,1983585160
"Osmunda regalis",4.98383,51.66917,1983426880
"Osmunda regalis",4.53483,51.43447,1983763287
"Osmunda regalis",6.31364,52.66293,1982047372
"Osmunda regalis",5.32535,51.55596,1983854852
"Osmunda regalis",6.66715,53.19212,1981681957
"Osmunda regalis",6.18822,52.78612,1981906681
"Osmunda regalis",6.77475,52.23495,1982799200
"Osmunda regalis",5.71312,52.10658,1982675751
"Osmunda regalis",4.93033,52.24997,1982547102
"Osmunda regalis",5.14913,52.18412,1982569396
"Osmunda regalis",6.32016,52.29752,1982331332
"Osmunda regalis",6.03884,52.73145,1981927267
"Osmunda regalis",6.71577,52.13281,1982842605
"Osmunda regalis",6.14248,53.12376,1981738885
"Osmunda regalis",6.20189,52.00847,1983106558
"Osmunda regalis",5.25363,51.58431,1983850486
"Osmunda regalis",6.67113,51.92735,1983249652
"Osmunda regalis",5.59253,51.386,1983938549
"Osmunda regalis",5.28946,51.56545,1983851909
"Osmunda regalis",5.48501,51.3866,1983935198
"Osmunda regalis",5.53998,51.47063,1983898527
"Osmunda regalis",5.4167,51.67737,1983530552
"Osmunda regalis",5.5487,52.07015,1982690527
"Osmunda regalis",5.65432,51.86342,1983071330
"Osmunda regalis",5.25363,51.58431,1983850750
"Osmunda regalis",5.92313,51.73956,1983584190
"Osmunda regalis",6.74287,51.90751,1983262495
"Osmunda regalis",5.21749,51.56568,1983850069
"Osmunda regalis",5.933,52.93846,1981759782
"Osmunda regalis",4.48019,51.52798,1983726048
"Osmunda regalis",5.95222,51.43948,1983951952
"Osmunda regalis",5.72432,51.73178,1983520398
"Osmunda regalis",6.70302,52.71387,1981965792
"Osmunda regalis",5.93466,52.23597,1982701247
"Osmunda regalis",6.27145,52.49482,1982109873
"Osmunda regalis",5.35937,51.36844,1983930165
"Osmunda regalis",6.57253,52.20052,1982810935
"Osmunda regalis",6.02038,52.73162,1981927105
"Osmunda regalis",4.82168,51.57551,1983782211
"Osmunda regalis",5.38497,52.07095,1982682837
"Osmunda regalis",5.4844,51.33976,1984010283
"Osmunda regalis",6.12037,53.00224,1981757002
"Osmunda regalis",5.64382,51.23576,1984027873
"Osmunda regalis",5.65721,52.03202,1982994193
"Osmunda regalis",4.30043,51.52723,1983718542
"Osmunda regalis",6.97509,52.22223,1982859373
"Osmunda regalis",4.33627,51.53677,1983718753
"Osmunda regalis",6.20189,52.00847,1983108258
"Osmunda regalis",5.99585,53.21884,1981639634
"Osmunda regalis",5.82683,51.44993,1983951711
"Osmunda regalis",6.38012,52.98995,1981801569
"Osmunda regalis",4.37328,51.44325,1983746881
"Osmunda regalis",5.56689,52.07005,1982691039
"Osmunda regalis",4.80375,51.53802,1983803646
"Osmunda regalis",4.83976,51.48183,1983827091
"Osmunda regalis",5.25408,51.64052,1983539289
"Osmunda regalis",6.44088,53.12967,1981765276
"Osmunda regalis",5.48649,51.49902,1983877922
"Osmunda regalis",5.6502,51.61986,1983556972
"Osmunda regalis",5.56042,51.63915,1983545287
"Osmunda regalis",4.94767,51.59424,1983470982
"Osmunda regalis",5.2721,51.64046,1983539392
"Osmunda regalis",4.71381,51.54729,1983799638
"Osmundastrum cinnamomeum",142.30871,43.377442,4074499819
"Osmunda japonica",140.058964,42.210833,4074499899
"Osmundastrum cinnamomeum",141.808923,39.711164,4074500073
"Osmundastrum cinnamomeum",141.308964,39.794475,4074500255
"Osmundastrum cinnamomeum",143.55865,42.62757,4074512046
"Osmundastrum cinnamomeum",140.184031,40.627677,4074521693
"Osmundastrum cinnamomeum",140.559089,38.461272,4074521771
"Osmunda japonica",140.103262,39.718052,4074521932
"Osmunda japonica",139.69172,35.689568,4074532436
"Osmunda japonica",139.69172,35.689568,4074532439
"Osmundastrum cinnamomeum",139.69172,35.689568,4074532580
"Osmundastrum cinnamomeum",141.308964,39.794475,4074544227
"Osmunda japonica",141.058995,39.544496,4074550333
"Osmunda japonica",141.433986,38.877917,4074550598
"Osmunda japonica",140.871882,38.268795,4074551033
"Osmunda japonica",140.103262,39.718052,4074551278
"Osmundastrum cinnamomeum",140.184129,38.211288,4074556838
"Osmunda japonica",139.934133,38.711226,4074556913
"Osmunda japonica",139.69172,35.689568,4074563607
"Osmundastrum cinnamomeum",139.69172,35.689568,4074564165
"Osmunda japonica",139.69172,35.689568,4074569603
"Osmunda japonica",139.69172,35.689568,4074569790
"Osmunda japonica",139.69172,35.689568,4074569889
"Osmundastrum cinnamomeum",139.69172,35.689568,4074570133
"Osmunda japonica",139.69172,35.689568,4074570266
"Osmunda japonica",136.221793,36.065244,4074513419
"Osmunda japonica",135.868292,35.004394,4074514208
"Osmunda japonica",135.16745,34.225994,4074523857
"Osmunda japonica",134.238174,35.503704,4074524030
"Osmunda japonica",134.238174,35.503704,4074524050
"Osmunda japonica",133.05053,35.472212,4074524072
"Osmunda japonica",134.559484,34.065728,4074534394
"Osmunda japonica",130.298799,33.249322,4074545031
"Osmunda japonica",130.298799,33.249322,4074545078
"Osmunda japonica",140.792797,36.877381,4074557570
"Osmunda japonica",140.434168,36.711462,4074557655
"Osmunda japonica",140.184186,36.79478,4074557807
"Osmunda japonica",139.059316,36.128164,4074557978
"Osmunda japonica",139.559294,35.461596,4074562704
"Osmunda japonica",138.559334,37.044718,4074562925
"Osmunda japonica",136.809526,36.54473,4074563184
"Osmundastrum cinnamomeum",137.059503,36.461412,4074568377
"Osmundastrum cinnamomeum",136.934518,36.294761,4074568383
"Osmunda japonica",136.434572,36.128103,4074568531
"Osmunda japonica",136.559553,36.378077,4074568567
"Osmunda japonica",136.809528,36.378083,4074568616
"Osmunda japonica",136.309581,36.294747,4074569007
"Osmunda japonica",138.434346,36.961392,4074574452
"Osmunda japonica",137.809462,35.211586,4074574616
"Osmunda japonica",136.3096,35.54484,4074580400
"Osmunda japonica",134.684756,35.128196,4074580698
"Osmunda japonica",134.43477,35.46149,4074581086
"Osmunda japonica",131.185096,34.044923,4074584129
"Osmunda japonica",130.560157,33.628289,4074586898
"Osmunda japonica",130.172711,33.042546,4074587192
"Osmunda japonica",130.310198,32.795032,4074587230
"Osmunda japonica",138.180996,36.651309,4074592820
"Osmundastrum cinnamomeum",143.808595,43.127521,4074503526
"Osmundastrum cinnamomeum",143.808573,43.627463,4074516041
"Osmundastrum cinnamomeum",142.683745,42.294241,4074516100
"Osmundastrum cinnamomeum",143.558583,43.87743,4074526372
"Osmunda japonica",141.152609,39.703636,4074526727
"Osmunda japonica",141.558971,38.961244,4074526789
"Osmundastrum cinnamomeum",140.684062,38.794571,4074526804
"Osmunda japonica",140.684032,39.627807,4074527027
"Osmunda japonica",140.434106,38.211295,4074535320
"Osmunda japonica",139.69172,35.689568,4074535483
"Osmunda japonica",139.69172,35.689568,4074545328
"Osmunda japonica",139.69172,35.689568,4074545464
"Osmundastrum cinnamomeum",140.740092,40.824334,4074545819
"Osmundastrum cinnamomeum",140.184031,40.627677,4074545841
"Osmunda japonica",141.059016,38.961229,4074552506
"Osmunda japonica",141.558963,39.211215,4074552583
"Osmunda japonica",140.809065,38.46128,4074552702
"Osmunda japonica",140.184081,39.627793,4074553214
"Osmunda japonica",140.309058,39.877768,4074553231
"Osmunda japonica",140.434035,40.127742,4074558416
"Osmundastrum cinnamomeum",140.434111,38.127971,4074558819
"Osmunda japonica",139.69172,35.689568,4074570330
"Osmunda japonica",139.69172,35.689568,4074505406
"Osmunda japonica",139.69172,35.689568,4074505430
"Osmunda japonica",136.221793,36.065244,4074518612
"Osmunda japonica",136.221793,36.065244,4074518792
"Osmunda japonica",138.383023,34.976906,4074519039
"Osmunda japonica",135.182995,34.691304,4074528493
"Osmunda japonica",135.832883,34.685231,4074528669
"Osmunda japonica",135.16745,34.225994,4074528843
"Osmunda japonica",134.238174,35.503704,4074529012
"Osmunda japonica",130.418114,33.606261,4074539251
"Osmunda japonica",130.418114,33.606261,4074548620
"Osmunda japonica",130.418114,33.606261,4074548641
"Osmunda japonica",130.741134,32.790374,4074549288
"Osmunda japonica",139.559222,37.461353,4074555113
"Osmunda japonica",139.559234,37.12806,4074555215
"Osmunda japonica",140.559138,37.211408,4074555272
"Osmunda japonica",138.059379,37.128028,4074566715
"Osmunda japonica",139.309229,37.877969,4074566823
"Osmunda japonica",137.059501,36.544735,4074567099
"Osmundastrum cinnamomeum",136.809528,36.378083,4074572308
"Osmunda japonica",136.309583,36.211424,4074572550
"Osmunda japonica",136.684535,36.711371,4074572581
"Osmunda japonica",138.180996,36.651309,4074578560
"Osmunda japonica",136.309598,35.628164,4074581316
"Osmunda japonica",134.309798,34.878217,4074581732
"Osmunda japonica",132.185007,34.211592,4074584586
"Osmunda japonica",132.934948,33.711665,4074587443
"Osmunda japonica",130.685148,33.544967,4074587822
"Osmunda japonica",130.685148,33.544967,4074587906
"Osmunda japonica",130.060212,33.045006,4074588121
"Osmunda japonica",130.566701,32.459334,4074590597
"Osmundastrum cinnamomeum",142.183609,45.210566,4074402544
"Osmunda japonica",140.184025,40.711,4074402708
"Osmundastrum cinnamomeum",141.347907,43.063941,4074402870
"Osmunda japonica",139.937691,40.545547,4074402939
"Osmunda japonica",141.058998,39.461173,4074403205
"Osmunda japonica",141.558953,39.461186,4074412544
"Osmundastrum cinnamomeum",142.070233,42.471589,4074413085
"Osmundastrum cinnamomeum",142.183715,43.460762,4074413091
"Osmundastrum cinnamomeum",143.558608,43.294161,4074421528
"Osmundastrum cinnamomeum",140.103262,39.718052,4074421979
"Osmundastrum cinnamomeum",140.809007,39.961106,4074422124
"Osmunda japonica",139.69172,35.689568,4074432518
"Osmundastrum cinnamomeum",139.69172,35.689568,4074432646
"Osmunda japonica",139.69172,35.689568,4074442509
"Osmunda japonica",139.69172,35.689568,4074442755
"Osmunda japonica",140.933996,39.96111,4074443003
"Osmunda japonica",141.059013,39.044554,4074443257
